observation_date,Labor_Rate_Names,Labor_Rate_Values,State,DISCWORK,ALLMARGAT,CIVLF,EMPLOY,INVOLPTEMP,UNEMPLOY,UNEMP15,JOBLOS
01-07-2005,UNEMPLOY_Rate,5.465375225,Texas,28000,99900,11181300,10570200,355100,611100,211400,280900
01-07-2005,JOBLOS_Rate,2.512230242,Texas,28000,99900,11181300,10570200,355100,611100,211400,280900
01-10-2005,ALLMARGAT_Rate,0.885373102,Texas,29500,99500,11238200,10629900,346400,608200,204300,265700
01-10-2005,EMPLOY_Rate,94.587211475,Texas,29500,99500,11238200,10629900,346400,608200,204300,265700
01-10-2005,INVOLPTEMP_Rate,3.082344148,Texas,29500,99500,11238200,10629900,346400,608200,204300,265700
01-10-2005,UNEMP15_Rate,1.817906782,Texas,29500,99500,11238200,10629900,346400,608200,204300,265700
01-10-2005,UNEMPLOY_Rate,5.411898703,Texas,29500,99500,11238200,10629900,346400,608200,204300,265700
01-10-2005,JOBLOS_Rate,2.364257621,Texas,29500,99500,11238200,10629900,346400,608200,204300,265700
01-01-2006,ALLMARGAT_Rate,0.841892575,Texas,29900,95000,11284100,10692200,349700,592000,187900,256300
01-01-2006,EMPLOY_Rate,94.754566159,Texas,29900,95000,11284100,10692200,349700,592000,187900,256300
01-01-2006,INVOLPTEMP_Rate,3.099050877,Texas,29900,95000,11284100,10692200,349700,592000,187900,256300
01-01-2006,UNEMP15_Rate,1.665174892,Texas,29900,95000,11284100,10692200,349700,592000,187900,256300
01-01-2006,UNEMPLOY_Rate,5.246320043,Texas,29900,95000,11284100,10692200,349700,592000,187900,256300
01-01-2006,JOBLOS_Rate,2.271337546,Texas,29900,95000,11284100,10692200,349700,592000,187900,256300
01-04-2006,ALLMARGAT_Rate,0.882251640,Texas,30200,99900,11323300,10728500,344900,594800,187400,258800
01-04-2006,EMPLOY_Rate,94.747114357,Texas,30200,99900,11323300,10728500,344900,594800,187400,258800
01-04-2006,INVOLPTEMP_Rate,3.045931840,Texas,30200,99900,11323300,10728500,344900,594800,187400,258800
01-04-2006,UNEMP15_Rate,1.654994569,Texas,30200,99900,11323300,10728500,344900,594800,187400,258800
01-04-2006,UNEMPLOY_Rate,5.252885643,Texas,30200,99900,11323300,10728500,344900,594800,187400,258800
01-04-2006,JOBLOS_Rate,2.285552798,Texas,30200,99900,11323300,10728500,344900,594800,187400,258800
01-07-2006,ALLMARGAT_Rate,0.948711648,Texas,33700,108100,11394400,10808100,338200,586300,185100,245600
01-07-2006,EMPLOY_Rate,94.854489925,Texas,33700,108100,11394400,10808100,338200,586300,185100,245600
01-07-2006,INVOLPTEMP_Rate,2.968124693,Texas,33700,108100,11394400,10808100,338200,586300,185100,245600
01-07-2006,UNEMP15_Rate,1.624482202,Texas,33700,108100,11394400,10808100,338200,586300,185100,245600
01-07-2006,UNEMPLOY_Rate,5.145510075,Texas,33700,108100,11394400,10808100,338200,586300,185100,245600
01-07-2006,JOBLOS_Rate,2.155444780,Texas,33700,108100,11394400,10808100,338200,586300,185100,245600
01-10-2006,ALLMARGAT_Rate,0.891424185,Texas,31500,102200,11464800,10912700,340400,552100,171700,226800
01-10-2006,EMPLOY_Rate,95.184390482,Texas,31500,102200,11464800,10912700,340400,552100,171700,226800
01-10-2006,INVOLPTEMP_Rate,2.969087991,Texas,31500,102200,11464800,10912700,340400,552100,171700,226800
01-10-2006,UNEMP15_Rate,1.497627521,Texas,31500,102200,11464800,10912700,340400,552100,171700,226800
01-10-2006,UNEMPLOY_Rate,4.815609518,Texas,31500,102200,11464800,10912700,340400,552100,171700,226800
01-10-2006,JOBLOS_Rate,1.978229014,Texas,31500,102200,11464800,10912700,340400,552100,171700,226800
01-01-2007,ALLMARGAT_Rate,0.893369253,Texas,30800,102800,11507000,10967300,332700,539800,157600,215100
01-01-2007,EMPLOY_Rate,95.309811419,Texas,30800,102800,11507000,10967300,332700,539800,157600,215100
01-01-2007,INVOLPTEMP_Rate,2.891283567,Texas,30800,102800,11507000,10967300,332700,539800,157600,215100
01-01-2007,UNEMP15_Rate,1.369601112,Texas,30800,102800,11507000,10967300,332700,539800,157600,215100
01-01-2007,UNEMPLOY_Rate,4.691057617,Texas,30800,102800,11507000,10967300,332700,539800,157600,215100
01-01-2007,JOBLOS_Rate,1.869296950,Texas,30800,102800,11507000,10967300,332700,539800,157600,215100
01-04-2007,ALLMARGAT_Rate,0.833961839,Texas,27000,96200,11535300,11028000,327500,507300,140000,194400
01-04-2007,EMPLOY_Rate,95.602195001,Texas,27000,96200,11535300,11028000,327500,507300,140000,194400
01-04-2007,INVOLPTEMP_Rate,2.839111250,Texas,27000,96200,11535300,11028000,327500,507300,140000,194400
01-04-2007,UNEMP15_Rate,1.213665878,Texas,27000,96200,11535300,11028000,327500,507300,140000,194400
01-04-2007,UNEMPLOY_Rate,4.397804999,Texas,27000,96200,11535300,11028000,327500,507300,140000,194400
01-04-2007,JOBLOS_Rate,1.685261762,Texas,27000,96200,11535300,11028000,327500,507300,140000,194400
01-07-2007,ALLMARGAT_Rate,0.803373126,Texas,26600,92600,11526400,11028900,320700,497500,137200,194500
01-07-2007,EMPLOY_Rate,95.683821488,Texas,26600,92600,11526400,11028900,320700,497500,137200,194500
01-07-2007,INVOLPTEMP_Rate,2.782308440,Texas,26600,92600,11526400,11028900,320700,497500,137200,194500
01-07-2007,UNEMP15_Rate,1.190310938,Texas,26600,92600,11526400,11028900,320700,497500,137200,194500
01-07-2007,UNEMPLOY_Rate,4.316178512,Texas,26600,92600,11526400,11028900,320700,497500,137200,194500
01-07-2007,JOBLOS_Rate,1.687430594,Texas,26600,92600,11526400,11028900,320700,497500,137200,194500
01-10-2007,ALLMARGAT_Rate,0.801580630,Texas,28000,92500,11539700,11046600,305500,493100,141000,200200
01-10-2007,EMPLOY_Rate,95.726925310,Texas,28000,92500,11539700,11046600,305500,493100,141000,200200
01-10-2007,INVOLPTEMP_Rate,2.647382514,Texas,28000,92500,11539700,11046600,305500,493100,141000,200200
01-10-2007,UNEMP15_Rate,1.221868853,Texas,28000,92500,11539700,11046600,305500,493100,141000,200200
01-10-2007,UNEMPLOY_Rate,4.273074690,Texas,28000,92500,11539700,11046600,305500,493100,141000,200200
01-10-2007,JOBLOS_Rate,1.734880456,Texas,28000,92500,11539700,11046600,305500,493100,141000,200200
01-01-2008,ALLMARGAT_Rate,0.847347715,Texas,26300,98000,11565500,11079500,309400,486000,142500,203900
01-01-2008,EMPLOY_Rate,95.797847045,Texas,26300,98000,11565500,11079500,309400,486000,142500,203900
01-01-2008,INVOLPTEMP_Rate,2.675197787,Texas,26300,98000,11565500,11079500,309400,486000,142500,203900
01-01-2008,UNEMP15_Rate,1.232112749,Texas,26300,98000,11565500,11079500,309400,486000,142500,203900
01-01-2008,UNEMPLOY_Rate,4.202152955,Texas,26300,98000,11565500,11079500,309400,486000,142500,203900
01-01-2008,JOBLOS_Rate,1.763002032,Texas,26300,98000,11565500,11079500,309400,486000,142500,203900
01-04-2008,ALLMARGAT_Rate,0.906889267,Texas,30100,105600,11644200,11147400,315900,496800,147100,213900
01-04-2008,EMPLOY_Rate,95.733498222,Texas,30100,105600,11644200,11147400,315900,496800,147100,213900
01-04-2008,INVOLPTEMP_Rate,2.712938630,Texas,30100,105600,11644200,11147400,315900,496800,147100,213900
01-04-2008,UNEMP15_Rate,1.263289878,Texas,30100,105600,11644200,11147400,315900,496800,147100,213900
01-04-2008,UNEMPLOY_Rate,4.266501778,Texas,30100,105600,11644200,11147400,315900,496800,147100,213900
01-04-2008,JOBLOS_Rate,1.836966043,Texas,30100,105600,11644200,11147400,315900,496800,147100,213900
01-07-2008,ALLMARGAT_Rate,0.899615549,Texas,26700,105300,11705000,11177100,338400,527900,152800,236900
01-07-2008,EMPLOY_Rate,95.489961555,Texas,26700,105300,11705000,11177100,338400,527900,152800,236900
01-07-2008,INVOLPTEMP_Rate,2.891072191,Texas,26700,105300,11705000,11177100,338400,527900,152800,236900
01-07-2008,UNEMP15_Rate,1.305425032,Texas,26700,105300,11705000,11177100,338400,527900,152800,236900
01-07-2008,UNEMPLOY_Rate,4.510038445,Texas,26700,105300,11705000,11177100,338400,527900,152800,236900
01-07-2008,JOBLOS_Rate,2.023921401,Texas,26700,105300,11705000,11177100,338400,527900,152800,236900
01-10-2008,ALLMARGAT_Rate,0.978445227,Texas,27700,114800,11732900,11166300,392900,566600,157500,266000
01-10-2008,EMPLOY_Rate,95.170844378,Texas,27700,114800,11732900,11166300,392900,566600,157500,266000
01-10-2008,INVOLPTEMP_Rate,3.348703219,Texas,27700,114800,11732900,11166300,392900,566600,157500,266000
01-10-2008,UNEMP15_Rate,1.342379122,Texas,27700,114800,11732900,11166300,392900,566600,157500,266000
01-10-2008,UNEMPLOY_Rate,4.829155622,Texas,27700,114800,11732900,11166300,392900,566600,157500,266000
01-10-2008,JOBLOS_Rate,2.267129184,Texas,27700,114800,11732900,11166300,392900,566600,157500,266000
01-01-2009,ALLMARGAT_Rate,0.933350303,Texas,28800,110000,11785500,11157500,459100,628000,178900,319000
01-01-2009,EMPLOY_Rate,94.671418268,Texas,28800,110000,11785500,11157500,459100,628000,178900,319000
01-01-2009,INVOLPTEMP_Rate,3.895464766,Texas,28800,110000,11785500,11157500,459100,628000,178900,319000
01-01-2009,UNEMP15_Rate,1.517966993,Texas,28800,110000,11785500,11157500,459100,628000,178900,319000
01-01-2009,UNEMPLOY_Rate,5.328581732,Texas,28800,110000,11785500,11157500,459100,628000,178900,319000
01-01-2009,JOBLOS_Rate,2.706715880,Texas,28800,110000,11785500,11157500,459100,628000,178900,319000
01-04-2009,ALLMARGAT_Rate,0.982983575,Texas,34100,116400,11841500,11124400,514200,717100,231800,391600
01-04-2009,EMPLOY_Rate,93.944179369,Texas,34100,116400,11841500,11124400,514200,717100,231800,391600
01-04-2009,INVOLPTEMP_Rate,4.342355276,Texas,34100,116400,11841500,11124400,514200,717100,231800,391600
01-04-2009,UNEMP15_Rate,1.957522273,Texas,34100,116400,11841500,11124400,514200,717100,231800,391600
01-04-2009,UNEMPLOY_Rate,6.055820631,Texas,34100,116400,11841500,11124400,514200,717100,231800,391600
01-04-2009,JOBLOS_Rate,3.307013470,Texas,34100,116400,11841500,11124400,514200,717100,231800,391600
01-07-2009,ALLMARGAT_Rate,1.056645612,Texas,38700,125800,11905600,11081700,569500,824000,309700,477500
01-07-2009,EMPLOY_Rate,93.079727187,Texas,38700,125800,11905600,11081700,569500,824000,309700,477500
01-07-2009,INVOLPTEMP_Rate,4.783463244,Texas,38700,125800,11905600,11081700,569500,824000,309700,477500
01-07-2009,UNEMP15_Rate,2.601296869,Texas,38700,125800,11905600,11081700,569500,824000,309700,477500
01-07-2009,UNEMPLOY_Rate,6.921112754,Texas,38700,125800,11905600,11081700,569500,824000,309700,477500
01-07-2009,JOBLOS_Rate,4.010717645,Texas,38700,125800,11905600,11081700,569500,824000,309700,477500
01-10-2009,ALLMARGAT_Rate,1.089637986,Texas,42200,130300,11958100,11057200,620300,900900,382400,539500
01-10-2009,EMPLOY_Rate,92.466194462,Texas,42200,130300,11958100,11057200,620300,900900,382400,539500
01-10-2009,INVOLPTEMP_Rate,5.187278916,Texas,42200,130300,11958100,11057200,620300,900900,382400,539500
01-10-2009,UNEMP15_Rate,3.197832432,Texas,42200,130300,11958100,11057200,620300,900900,382400,539500
01-10-2009,UNEMPLOY_Rate,7.533805538,Texas,42200,130300,11958100,11057200,620300,900900,382400,539500
01-10-2009,JOBLOS_Rate,4.511586289,Texas,42200,130300,11958100,11057200,620300,900900,382400,539500
01-01-2010,ALLMARGAT_Rate,1.198749709,Texas,52000,144200,12029200,11073800,630400,955400,448000,574700
01-01-2010,EMPLOY_Rate,92.057659695,Texas,52000,144200,12029200,11073800,630400,955400,448000,574700
01-01-2010,INVOLPTEMP_Rate,5.240581252,Texas,52000,144200,12029200,11073800,630400,955400,448000,574700
01-01-2010,UNEMP15_Rate,3.724270941,Texas,52000,144200,12029200,11073800,630400,955400,448000,574700
01-01-2010,UNEMPLOY_Rate,7.942340305,Texas,52000,144200,12029200,11073800,630400,955400,448000,574700
01-01-2010,JOBLOS_Rate,4.777541316,Texas,52000,144200,12029200,11073800,630400,955400,448000,574700
01-04-2010,ALLMARGAT_Rate,1.225034835,Texas,57000,147700,12056800,11066600,649600,990200,496100,584700
01-04-2010,EMPLOY_Rate,91.787207219,Texas,57000,147700,12056800,11066600,649600,990200,496100,584700
01-04-2010,INVOLPTEMP_Rate,5.387830934,Texas,57000,147700,12056800,11066600,649600,990200,496100,584700
01-04-2010,UNEMP15_Rate,4.114690465,Texas,57000,147700,12056800,11066600,649600,990200,496100,584700
01-04-2010,UNEMPLOY_Rate,8.212792781,Texas,57000,147700,12056800,11066600,649600,990200,496100,584700
01-04-2010,JOBLOS_Rate,4.849545485,Texas,57000,147700,12056800,11066600,649600,990200,496100,584700
01-07-2010,ALLMARGAT_Rate,1.231317021,Texas,60000,148700,12076500,11115200,657200,961300,483100,553400
01-07-2010,EMPLOY_Rate,92.039912226,Texas,60000,148700,12076500,11115200,657200,961300,483100,553400
01-07-2010,INVOLPTEMP_Rate,5.441974082,Texas,60000,148700,12076500,11115200,657200,961300,483100,553400
01-07-2010,UNEMP15_Rate,4.000331222,Texas,60000,148700,12076500,11115200,657200,961300,483100,553400
01-07-2010,UNEMPLOY_Rate,7.960087774,Texas,60000,148700,12076500,11115200,657200,961300,483100,553400
01-07-2010,JOBLOS_Rate,4.582453525,Texas,60000,148700,12076500,11115200,657200,961300,483100,553400
01-10-2010,ALLMARGAT_Rate,1.320692498,Texas,67800,160200,12130000,11155700,640900,974300,499600,550100
01-10-2010,EMPLOY_Rate,91.967848310,Texas,67800,160200,12130000,11155700,640900,974300,499600,550100
01-10-2010,INVOLPTEMP_Rate,5.283594394,Texas,67800,160200,12130000,11155700,640900,974300,499600,550100
01-10-2010,UNEMP15_Rate,4.118713932,Texas,67800,160200,12130000,11155700,640900,974300,499600,550100
01-10-2010,UNEMPLOY_Rate,8.032151690,Texas,67800,160200,12130000,11155700,640900,974300,499600,550100
01-10-2010,JOBLOS_Rate,4.535037098,Texas,67800,160200,12130000,11155700,640900,974300,499600,550100
01-01-2011,ALLMARGAT_Rate,1.339116693,Texas,64400,162700,12149800,11173800,631300,976100,500800,544900
01-01-2011,EMPLOY_Rate,91.966945958,Texas,64400,162700,12149800,11173800,631300,976100,500800,544900
01-01-2011,INVOLPTEMP_Rate,5.195970304,Texas,64400,162700,12149800,11173800,631300,976100,500800,544900
01-01-2011,UNEMP15_Rate,4.121878549,Texas,64400,162700,12149800,11173800,631300,976100,500800,544900
01-01-2011,UNEMPLOY_Rate,8.033877101,Texas,64400,162700,12149800,11173800,631300,976100,500800,544900
01-01-2011,JOBLOS_Rate,4.484847487,Texas,64400,162700,12149800,11173800,631300,976100,500800,544900
01-04-2011,ALLMARGAT_Rate,1.402095349,Texas,60900,170900,12188900,11216000,622700,972900,489800,536400
01-04-2011,EMPLOY_Rate,92.018147659,Texas,60900,170900,12188900,11216000,622700,972900,489800,536400
01-04-2011,INVOLPTEMP_Rate,5.108746482,Texas,60900,170900,12188900,11216000,622700,972900,489800,536400
01-04-2011,UNEMP15_Rate,4.018410193,Texas,60900,170900,12188900,11216000,622700,972900,489800,536400
01-04-2011,UNEMPLOY_Rate,7.981852341,Texas,60900,170900,12188900,11216000,622700,972900,489800,536400
01-04-2011,JOBLOS_Rate,4.400725250,Texas,60900,170900,12188900,11216000,622700,972900,489800,536400
01-07-2011,ALLMARGAT_Rate,1.412085624,Texas,62900,172900,12244300,11252400,620500,991900,500800,535200
01-07-2011,EMPLOY_Rate,91.899087739,Texas,62900,172900,12244300,11252400,620500,991900,500800,535200
01-07-2011,INVOLPTEMP_Rate,5.067664138,Texas,62900,172900,12244300,11252400,620500,991900,500800,535200
01-07-2011,UNEMP15_Rate,4.090066398,Texas,62900,172900,12244300,11252400,620500,991900,500800,535200
01-07-2011,UNEMPLOY_Rate,8.100912261,Texas,62900,172900,12244300,11252400,620500,991900,500800,535200
01-07-2011,JOBLOS_Rate,4.371013451,Texas,62900,172900,12244300,11252400,620500,991900,500800,535200
01-10-2011,ALLMARGAT_Rate,1.360787825,Texas,61000,167200,12287000,11326800,610500,960200,480000,504600
01-10-2011,EMPLOY_Rate,92.185236429,Texas,61000,167200,12287000,11326800,610500,960200,480000,504600
01-10-2011,INVOLPTEMP_Rate,4.968666070,Texas,61000,167200,12287000,11326800,610500,960200,480000,504600
01-10-2011,UNEMP15_Rate,3.906567917,Texas,61000,167200,12287000,11326800,610500,960200,480000,504600
01-10-2011,UNEMPLOY_Rate,7.814763571,Texas,61000,167200,12287000,11326800,610500,960200,480000,504600
01-10-2011,JOBLOS_Rate,4.106779523,Texas,61000,167200,12287000,11326800,610500,960200,480000,504600
01-01-2012,ALLMARGAT_Rate,1.324391071,Texas,59700,164100,12390600,11453100,605000,937500,465300,480900
01-01-2012,EMPLOY_Rate,92.433780446,Texas,59700,164100,12390600,11453100,605000,937500,465300,480900
01-01-2012,INVOLPTEMP_Rate,4.882733685,Texas,59700,164100,12390600,11453100,605000,937500,465300,480900
01-01-2012,UNEMP15_Rate,3.755266089,Texas,59700,164100,12390600,11453100,605000,937500,465300,480900
01-01-2012,UNEMPLOY_Rate,7.566219554,Texas,59700,164100,12390600,11453100,605000,937500,465300,480900
01-01-2012,JOBLOS_Rate,3.881167982,Texas,59700,164100,12390600,11453100,605000,937500,465300,480900
01-04-2012,ALLMARGAT_Rate,1.277899064,Texas,61000,159800,12504900,11590000,581400,915000,452700,459800
01-04-2012,EMPLOY_Rate,92.683668002,Texas,61000,159800,12504900,11590000,581400,915000,452700,459800
01-04-2012,INVOLPTEMP_Rate,4.649377444,Texas,61000,159800,12504900,11590000,581400,915000,452700,459800
01-04-2012,UNEMP15_Rate,3.620180889,Texas,61000,159800,12504900,11590000,581400,915000,452700,459800
01-04-2012,UNEMPLOY_Rate,7.317131684,Texas,61000,159800,12504900,11590000,581400,915000,452700,459800
01-04-2012,JOBLOS_Rate,3.676958632,Texas,61000,159800,12504900,11590000,581400,915000,452700,459800
01-07-2012,ALLMARGAT_Rate,1.272863068,Texas,59300,160200,12585800,11714600,560800,871200,432800,430700
01-07-2012,EMPLOY_Rate,93.077913204,Texas,59300,160200,12585800,11714600,560800,871200,432800,430700
01-07-2012,INVOLPTEMP_Rate,4.455815284,Texas,59300,160200,12585800,11714600,560800,871200,432800,430700
01-07-2012,UNEMP15_Rate,3.438796104,Texas,59300,160200,12585800,11714600,560800,871200,432800,430700
01-07-2012,UNEMPLOY_Rate,6.922086796,Texas,59300,160200,12585800,11714600,560800,871200,432800,430700
01-07-2012,JOBLOS_Rate,3.422110633,Texas,59300,160200,12585800,11714600,560800,871200,432800,430700
01-10-2012,ALLMARGAT_Rate,1.203332305,Texas,53000,152100,12639900,11797100,549500,842800,414600,417800
01-10-2012,EMPLOY_Rate,93.332225730,Texas,53000,152100,12639900,11797100,549500,842800,414600,417800
01-10-2012,INVOLPTEMP_Rate,4.347344520,Texas,53000,152100,12639900,11797100,549500,842800,414600,417800
01-10-2012,UNEMP15_Rate,3.280089241,Texas,53000,152100,12639900,11797100,549500,842800,414600,417800
01-10-2012,UNEMPLOY_Rate,6.667774270,Texas,53000,152100,12639900,11797100,549500,842800,414600,417800
01-10-2012,JOBLOS_Rate,3.305405897,Texas,53000,152100,12639900,11797100,549500,842800,414600,417800
01-01-2013,ALLMARGAT_Rate,1.146360129,Texas,48400,145300,12674900,11842800,515300,832100,392700,412900
01-01-2013,EMPLOY_Rate,93.435056687,Texas,48400,145300,12674900,11842800,515300,832100,392700,412900
01-01-2013,INVOLPTEMP_Rate,4.065515310,Texas,48400,145300,12674900,11842800,515300,832100,392700,412900
01-01-2013,UNEMP15_Rate,3.098249296,Texas,48400,145300,12674900,11842800,515300,832100,392700,412900
01-01-2013,UNEMPLOY_Rate,6.564943313,Texas,48400,145300,12674900,11842800,515300,832100,392700,412900
01-01-2013,JOBLOS_Rate,3.257619390,Texas,48400,145300,12674900,11842800,515300,832100,392700,412900
01-04-2013,ALLMARGAT_Rate,1.106833873,Texas,46200,140600,12702900,11885200,526700,817700,380700,402500
01-04-2013,EMPLOY_Rate,93.562887215,Texas,46200,140600,12702900,11885200,526700,817700,380700,402500
01-04-2013,INVOLPTEMP_Rate,4.146297302,Texas,46200,140600,12702900,11885200,526700,817700,380700,402500
01-04-2013,UNEMP15_Rate,2.996953452,Texas,46200,140600,12702900,11885200,526700,817700,380700,402500
01-04-2013,UNEMPLOY_Rate,6.437112785,Texas,46200,140600,12702900,11885200,526700,817700,380700,402500
01-04-2013,JOBLOS_Rate,3.168567807,Texas,46200,140600,12702900,11885200,526700,817700,380700,402500
01-07-2013,ALLMARGAT_Rate,1.083516139,Texas,45000,138300,12764000,11956300,534400,807700,366700,393400
01-07-2013,EMPLOY_Rate,93.672046380,Texas,45000,138300,12764000,11956300,534400,807700,366700,393400
01-07-2013,INVOLPTEMP_Rate,4.186775306,Texas,45000,138300,12764000,11956300,534400,807700,366700,393400
01-07-2013,UNEMP15_Rate,2.872923848,Texas,45000,138300,12764000,11956300,534400,807700,366700,393400
01-07-2013,UNEMPLOY_Rate,6.327953620,Texas,45000,138300,12764000,11956300,534400,807700,366700,393400
01-07-2013,JOBLOS_Rate,3.082105923,Texas,45000,138300,12764000,11956300,534400,807700,366700,393400
01-10-2013,ALLMARGAT_Rate,1.092512936,Texas,44400,140200,12832800,12030700,522900,802200,366600,378200
01-10-2013,EMPLOY_Rate,93.749610373,Texas,44400,140200,12832800,12030700,522900,802200,366600,378200
01-10-2013,INVOLPTEMP_Rate,4.074714793,Texas,44400,140200,12832800,12030700,522900,802200,366600,378200
01-10-2013,UNEMP15_Rate,2.856742098,Texas,44400,140200,12832800,12030700,522900,802200,366600,378200
01-10-2013,UNEMPLOY_Rate,6.251168880,Texas,44400,140200,12832800,12030700,522900,802200,366600,378200
01-10-2013,JOBLOS_Rate,2.947135465,Texas,44400,140200,12832800,12030700,522900,802200,366600,378200
01-01-2014,ALLMARGAT_Rate,1.161870783,Texas,48800,149800,12893000,12123900,537000,769100,348800,348400
01-01-2014,EMPLOY_Rate,94.034747537,Texas,48800,149800,12893000,12123900,537000,769100,348800,348400
01-01-2014,INVOLPTEMP_Rate,4.165050803,Texas,48800,149800,12893000,12123900,537000,769100,348800,348400
01-01-2014,UNEMP15_Rate,2.705343985,Texas,48800,149800,12893000,12123900,537000,769100,348800,348400
01-01-2014,UNEMPLOY_Rate,5.965252463,Texas,48800,149800,12893000,12123900,537000,769100,348800,348400
01-01-2014,JOBLOS_Rate,2.702241526,Texas,48800,149800,12893000,12123900,537000,769100,348800,348400
01-04-2014,ALLMARGAT_Rate,1.161955792,Texas,45900,150500,12952300,12224700,546300,727700,313300,327400
01-04-2014,EMPLOY_Rate,94.382464890,Texas,45900,150500,12952300,12224700,546300,727700,313300,327400
01-04-2014,INVOLPTEMP_Rate,4.217783714,Texas,45900,150500,12952300,12224700,546300,727700,313300,327400
01-04-2014,UNEMP15_Rate,2.418875412,Texas,45900,150500,12952300,12224700,546300,727700,313300,327400
01-04-2014,UNEMPLOY_Rate,5.618307173,Texas,45900,150500,12952300,12224700,546300,727700,313300,327400
01-04-2014,JOBLOS_Rate,2.527736387,Texas,45900,150500,12952300,12224700,546300,727700,313300,327400
01-07-2014,ALLMARGAT_Rate,1.121676514,Texas,44100,145800,12998400,12299900,525500,698500,283600,310800
01-07-2014,EMPLOY_Rate,94.626261694,Texas,44100,145800,12998400,12299900,525500,698500,283600,310800
01-07-2014,INVOLPTEMP_Rate,4.042805268,Texas,44100,145800,12998400,12299900,525500,698500,283600,310800
01-07-2014,UNEMP15_Rate,2.181806992,Texas,44100,145800,12998400,12299900,525500,698500,283600,310800
01-07-2014,UNEMPLOY_Rate,5.373738306,Texas,44100,145800,12998400,12299900,525500,698500,283600,310800
01-07-2014,JOBLOS_Rate,2.391063516,Texas,44100,145800,12998400,12299900,525500,698500,283600,310800
01-10-2014,ALLMARGAT_Rate,1.091143475,Texas,44400,142200,13032200,12374700,504900,657500,256000,292500
01-10-2014,EMPLOY_Rate,94.954804254,Texas,44400,142200,13032200,12374700,504900,657500,256000,292500
01-10-2014,INVOLPTEMP_Rate,3.874249935,Texas,44400,142200,13032200,12374700,504900,657500,256000,292500
01-10-2014,UNEMP15_Rate,1.964365188,Texas,44400,142200,13032200,12374700,504900,657500,256000,292500
01-10-2014,UNEMPLOY_Rate,5.045195746,Texas,44400,142200,13032200,12374700,504900,657500,256000,292500
01-10-2014,JOBLOS_Rate,2.244440693,Texas,44400,142200,13032200,12374700,504900,657500,256000,292500
01-01-2015,ALLMARGAT_Rate,1.011372182,Texas,39000,131800,13031800,12407900,488200,623900,245900,281100
01-01-2015,EMPLOY_Rate,95.212480241,Texas,39000,131800,13031800,12407900,488200,623900,245900,281100
01-01-2015,INVOLPTEMP_Rate,3.746220783,Texas,39000,131800,13031800,12407900,488200,623900,245900,281100
01-01-2015,UNEMP15_Rate,1.886922758,Texas,39000,131800,13031800,12407900,488200,623900,245900,281100
01-01-2015,UNEMPLOY_Rate,4.787519759,Texas,39000,131800,13031800,12407900,488200,623900,245900,281100
01-01-2015,JOBLOS_Rate,2.157031262,Texas,39000,131800,13031800,12407900,488200,623900,245900,281100
01-04-2015,ALLMARGAT_Rate,1.009130595,Texas,44000,131300,13011200,12420000,439600,591200,226300,265800
01-04-2015,EMPLOY_Rate,95.456222332,Texas,44000,131300,13011200,12420000,439600,591200,226300,265800
01-04-2015,INVOLPTEMP_Rate,3.378627644,Texas,44000,131300,13011200,12420000,439600,591200,226300,265800
01-04-2015,UNEMP15_Rate,1.739270782,Texas,44000,131300,13011200,12420000,439600,591200,226300,265800
01-04-2015,UNEMPLOY_Rate,4.543777668,Texas,44000,131300,13011200,12420000,439600,591200,226300,265800
01-04-2015,JOBLOS_Rate,2.042855386,Texas,44000,131300,13011200,12420000,439600,591200,226300,265800
01-07-2015,ALLMARGAT_Rate,0.995793828,Texas,47600,129500,13004700,12435100,415000,569500,223800,265500
01-07-2015,EMPLOY_Rate,95.620045061,Texas,47600,129500,13004700,12435100,415000,569500,223800,265500
01-07-2015,INVOLPTEMP_Rate,3.191153967,Texas,47600,129500,13004700,12435100,415000,569500,223800,265500
01-07-2015,UNEMP15_Rate,1.720916284,Texas,47600,129500,13004700,12435100,415000,569500,223800,265500
01-07-2015,UNEMPLOY_Rate,4.379185987,Texas,47600,129500,13004700,12435100,415000,569500,223800,265500
01-07-2015,JOBLOS_Rate,2.041569586,Texas,47600,129500,13004700,12435100,415000,569500,223800,265500
01-10-2015,ALLMARGAT_Rate,0.970015603,Texas,48500,126200,13010100,12433700,402800,576400,213400,278300
01-10-2015,EMPLOY_Rate,95.569595929,Texas,48500,126200,13010100,12433700,402800,576400,213400,278300
01-10-2015,INVOLPTEMP_Rate,3.096056141,Texas,48500,126200,13010100,12433700,402800,576400,213400,278300
01-10-2015,UNEMP15_Rate,1.640264103,Texas,48500,126200,13010100,12433700,402800,576400,213400,278300
01-10-2015,UNEMPLOY_Rate,4.430404071,Texas,48500,126200,13010100,12433700,402800,576400,213400,278300
01-10-2015,JOBLOS_Rate,2.139107309,Texas,48500,126200,13010100,12433700,402800,576400,213400,278300
01-01-2016,ALLMARGAT_Rate,0.937502390,Texas,51500,122600,13077300,12501200,394900,576100,205500,271800
01-01-2016,EMPLOY_Rate,95.594656389,Texas,51500,122600,13077300,12501200,394900,576100,205500,271800
01-01-2016,INVOLPTEMP_Rate,3.019736490,Texas,51500,122600,13077300,12501200,394900,576100,205500,271800
01-01-2016,UNEMP15_Rate,1.571425294,Texas,51500,122600,13077300,12501200,394900,576100,205500,271800
